Game,Winner,Turns,GNU_Moves,Nodots_Moves,Duration_Seconds,Status
707,GNU,36,57,57,0.01,completed
708,NODOTS,41,70,66,0.01,completed
709,GNU,39,65,62,0.01,completed
710,GNU,40,66,57,0.01,completed
711,GNU,39,66,63,0.01,completed
712,GNU,30,54,51,0.01,completed
713,GNU,40,65,61,0.01,completed
714,GNU,33,60,60,0.01,completed
715,GNU,37,62,61,0.01,completed
716,GNU,31,53,52,0.01,completed
717,GNU,33,54,50,0.01,completed
718,GNU,28,49,46,0.01,completed
719,GNU,37,61,51,0.01,completed
720,NODOTS,32,54,55,0.01,completed
721,NODOTS,36,60,59,0.01,completed
722,NODOTS,39,59,64,0.01,completed
723,GNU,33,54,48,0.01,completed
724,GNU,36,66,58,0.01,completed
725,NODOTS,24,42,41,0.01,completed
726,GNU,28,49,38,0.01,completed
727,GNU,41,72,70,0.01,completed
728,NODOTS,41,68,65,0.01,completed
729,GNU,27,52,41,0.01,completed
730,GNU,40,65,60,0.01,completed
731,GNU,37,65,59,0.01,completed
732,NODOTS,30,49,51,0.01,completed
733,NODOTS,35,55,55,0.01,completed
734,GNU,39,67,62,0.01,completed
735,GNU,31,59,49,0.01,completed
736,GNU,42,65,69,0.02,completed
737,NODOTS,31,47,50,0.01,completed
738,GNU,38,61,62,0.01,completed
739,GNU,43,70,65,0.02,completed
740,GNU,40,67,60,0.01,completed
741,GNU,48,73,70,0.02,completed
742,GNU,27,49,43,0.01,completed
743,NODOTS,36,62,63,0.02,completed
744,GNU,46,75,74,0.02,completed
745,GNU,28,47,44,0.01,completed
746,GNU,40,66,62,0.01,completed
747,NODOTS,37,58,58,0.01,completed
748,NODOTS,35,57,58,0.01,completed
749,GNU,35,61,57,0.01,completed
750,NODOTS,35,51,59,0.01,completed
751,GNU,28,48,46,0.01,completed
752,GNU,38,60,58,0.01,completed
753,GNU,41,62,62,0.01,completed
754,GNU,39,70,60,0.01,completed
755,GNU,37,62,58,0.01,completed
756,GNU,34,55,51,0.01,completed
757,GNU,28,50,48,0.01,completed
758,GNU,40,67,66,0.02,completed
759,NODOTS,36,56,61,0.01,completed
760,GNU,32,53,48,0.01,completed
761,GNU,42,68,64,0.01,completed
762,NODOTS,32,50,57,0.01,completed
763,GNU,44,75,71,0.01,completed
764,GNU,29,51,46,0.01,completed
765,GNU,34,56,49,0.01,completed
766,GNU,36,63,56,0.01,completed
767,GNU,40,65,57,0.01,completed
768,NODOTS,34,63,59,0.01,completed
769,GNU,36,60,60,0.01,completed
770,GNU,40,61,64,0.01,completed
771,GNU,33,54,54,0.01,completed
772,GNU,32,57,52,0.01,completed
773,GNU,38,60,61,0.01,completed
774,GNU,31,54,49,0.01,completed
775,NODOTS,37,58,62,0.01,completed
776,GNU,35,64,47,0.01,completed
777,GNU,35,61,62,0.01,completed
778,GNU,29,52,44,0.01,completed
779,NODOTS,38,63,57,0.01,completed
780,GNU,28,51,48,0.01,completed
781,GNU,38,59,70,0.01,completed
782,GNU,40,67,64,0.01,completed
783,GNU,36,60,61,0.01,completed
784,GNU,30,53,51,0.01,completed
785,NODOTS,35,55,57,0.01,completed
786,NODOTS,37,62,60,0.01,completed
787,NODOTS,27,45,50,0.01,completed
788,GNU,39,70,58,0.01,completed
789,NODOTS,33,52,56,0.01,completed
790,GNU,37,60,53,0.01,completed
791,GNU,31,54,47,0.01,completed
792,GNU,43,69,63,0.01,completed
793,GNU,44,68,68,0.01,completed
794,GNU,35,58,55,0.01,completed
795,GNU,42,75,63,0.01,completed
796,GNU,31,52,46,0.01,completed
797,GNU,41,64,59,0.01,completed
798,GNU,38,58,61,0.01,completed
799,GNU,34,54,59,0.01,completed
800,GNU,31,53,55,0.01,completed
801,GNU,36,60,56,0.01,completed
802,GNU,44,71,68,0.01,completed
803,GNU,36,62,56,0.01,completed
804,GNU,30,51,47,0.01,completed
805,NODOTS,36,58,63,0.01,completed
806,NODOTS,34,57,54,0.01,completed
807,GNU,32,53,58,0.01,completed
808,GNU,31,55,47,0.01,completed
809,GNU,42,68,67,0.01,completed
810,GNU,45,73,63,0.01,completed
811,GNU,38,64,62,0.01,completed
812,GNU,41,68,59,0.01,completed
813,GNU,37,64,45,0.01,completed
814,NODOTS,25,42,47,0.01,completed
815,NODOTS,30,53,55,0.01,completed
816,GNU,33,57,42,0.01,completed
817,NODOTS,29,42,50,0.01,completed
818,NODOTS,39,61,61,0.01,completed
819,GNU,35,61,54,0.01,completed
820,NODOTS,26,45,48,0.01,completed
821,GNU,36,63,53,0.01,completed
822,GNU,35,61,53,0.01,completed
823,NODOTS,33,50,56,0.01,completed
824,NODOTS,32,52,53,0.01,completed
825,GNU,36,57,55,0.01,completed
826,GNU,32,55,52,0.01,completed
827,GNU,50,85,68,0.01,completed
828,NODOTS,36,56,59,0.01,completed
829,GNU,32,61,44,0.01,completed
830,NODOTS,42,67,66,0.01,completed
831,GNU,31,58,49,0.01,completed
832,NODOTS,43,67,68,0.01,completed
833,GNU,42,66,67,0.01,completed
834,GNU,45,69,69,0.01,completed
835,GNU,37,63,62,0.01,completed
836,NODOTS,41,62,69,0.01,completed
837,NODOTS,44,66,69,0.01,completed
838,GNU,36,60,65,0.01,completed
839,GNU,37,62,54,0.01,completed
840,GNU,31,55,51,0.01,completed
841,GNU,31,53,53,0.01,completed
842,GNU,39,59,59,0.01,completed
843,GNU,40,63,56,0.01,completed
844,GNU,31,53,47,0.01,completed
845,GNU,31,56,42,0.01,completed
846,NODOTS,29,50,51,0.01,completed
847,GNU,36,61,62,0.01,completed
848,NODOTS,43,65,67,0.01,completed
849,GNU,39,65,61,0.01,completed
850,GNU,33,54,48,0.01,completed
851,GNU,36,60,62,0.01,completed
852,NODOTS,30,45,54,0.01,completed
853,GNU,37,64,52,0.01,completed
854,NODOTS,31,49,50,0.01,completed
855,GNU,35,63,57,0.01,completed
856,NODOTS,30,55,50,0.01,completed
857,GNU,33,50,52,0.01,completed
858,GNU,37,60,58,0.01,completed
859,GNU,40,66,55,0.01,completed
860,NODOTS,35,55,62,0.01,completed
861,NODOTS,33,52,54,0.01,completed
862,GNU,40,65,52,0.01,completed
863,GNU,36,57,57,0.01,completed
864,GNU,37,59,56,0.01,completed
865,GNU,42,63,59,0.01,completed
866,GNU,27,51,44,0.01,completed
867,GNU,31,55,47,0.01,completed
868,GNU,41,68,58,0.01,completed
869,GNU,39,64,59,0.01,completed
870,GNU,29,57,46,0.01,completed
871,GNU,36,55,52,0.01,completed
872,GNU,37,63,64,0.01,completed
873,GNU,31,51,51,0.01,completed
874,GNU,30,52,51,0.01,completed
875,GNU,41,66,68,0.01,completed
876,NODOTS,31,49,53,0.01,completed
877,GNU,37,71,55,0.01,completed
878,NODOTS,38,59,60,0.01,completed
879,NODOTS,37,58,62,0.01,completed
880,NODOTS,27,45,48,0.01,completed
881,GNU,31,57,47,0.01,completed
882,NODOTS,35,55,70,0.01,completed
883,NODOTS,35,55,57,0.01,completed
884,NODOTS,24,42,45,0.01,completed
885,NODOTS,32,52,55,0.01,completed
886,NODOTS,31,51,52,0.01,completed
887,GNU,35,61,55,0.01,completed
888,GNU,33,59,56,0.01,completed
889,NODOTS,33,48,53,0.01,completed
890,NODOTS,34,51,57,0.01,completed
891,NODOTS,35,55,57,0.01,completed
892,GNU,35,59,52,0.01,completed
893,NODOTS,32,54,54,0.01,completed
894,NODOTS,35,57,59,0.01,completed
895,GNU,40,64,60,0.01,completed
896,GNU,33,58,56,0.01,completed
897,GNU,41,64,63,0.01,completed
898,GNU,36,56,56,0.01,completed
899,NODOTS,31,47,51,0.01,completed
900,GNU,38,64,65,0.01,completed
901,GNU,32,56,49,0.01,completed
902,NODOTS,38,61,60,0.01,completed
903,GNU,35,60,51,0.01,completed
904,GNU,44,72,66,0.01,completed
905,GNU,30,55,45,0.01,completed
906,GNU,33,54,44,0.01,completed
907,GNU,28,48,48,0.01,completed
908,GNU,36,57,53,0.01,completed
909,GNU,38,63,59,0.02,completed
910,GNU,36,59,61,0.02,completed
911,NODOTS,40,66,65,0.02,completed
912,GNU,31,55,51,0.02,completed
913,GNU,36,61,53,0.01,completed
914,GNU,33,54,51,0.01,completed
915,GNU,41,67,61,0.02,completed
916,GNU,34,64,51,0.01,completed
917,GNU,40,65,58,0.01,completed
918,GNU,41,68,58,0.01,completed
919,GNU,36,60,54,0.01,completed
920,GNU,39,71,62,0.01,completed
921,NODOTS,37,58,61,0.01,completed
922,GNU,30,52,49,0.01,completed
923,GNU,31,52,51,0.01,completed
924,NODOTS,31,49,54,0.01,completed
925,NODOTS,39,61,70,0.01,completed
926,GNU,31,53,47,0.01,completed
927,NODOTS,36,56,61,0.01,completed
928,NODOTS,29,46,50,0.01,completed
929,NODOTS,28,44,49,0.01,completed
930,GNU,38,64,61,0.01,completed
931,GNU,37,60,54,0.01,completed
932,GNU,33,55,52,0.01,completed
933,NODOTS,35,55,56,0.01,completed
934,NODOTS,33,54,58,0.01,completed
935,NODOTS,33,56,58,0.01,completed
936,NODOTS,30,49,50,0.01,completed
937,GNU,42,66,60,0.01,completed
938,GNU,35,61,55,0.01,completed
939,GNU,30,56,45,0.01,completed
940,GNU,37,62,54,0.01,completed
941,GNU,26,51,41,0.01,completed
942,GNU,36,60,60,0.01,completed
943,GNU,45,76,68,0.02,completed
944,GNU,31,55,51,0.01,completed
945,GNU,26,50,45,0.01,completed
946,GNU,40,65,59,0.01,completed
947,GNU,24,46,36,0.01,completed
948,GNU,31,55,50,0.01,completed
949,GNU,37,62,57,0.01,completed
950,GNU,33,58,50,0.01,completed
951,GNU,30,54,47,0.01,completed
952,NODOTS,32,52,55,0.01,completed
953,GNU,31,52,49,0.01,completed
954,GNU,37,64,50,0.01,completed
955,GNU,40,71,59,0.01,completed
956,GNU,33,56,53,0.01,completed
957,NODOTS,38,65,63,0.01,completed
958,GNU,34,59,52,0.01,completed
959,NODOTS,40,66,71,0.02,completed
960,GNU,32,57,52,0.01,completed
961,NODOTS,37,58,57,0.01,completed
962,GNU,31,55,47,0.01,completed
963,GNU,39,66,59,0.01,completed
964,NODOTS,28,44,53,0.01,completed
965,NODOTS,29,48,52,0.01,completed
966,NODOTS,33,52,54,0.01,completed
967,GNU,41,67,63,0.01,completed
968,NODOTS,33,54,59,0.01,completed
969,GNU,42,65,68,0.01,completed
970,GNU,34,58,58,0.01,completed
971,NODOTS,39,61,63,0.01,completed
972,NODOTS,31,53,57,0.01,completed
973,GNU,30,49,45,0.01,completed
974,GNU,38,61,59,0.01,completed
975,GNU,39,69,61,0.01,completed
976,NODOTS,27,43,45,0.01,completed
977,NODOTS,29,42,50,0.01,completed
978,NODOTS,31,49,53,0.01,completed
979,GNU,36,60,59,0.01,completed
980,GNU,38,63,57,0.01,completed
981,GNU,31,55,47,0.01,completed
982,GNU,32,57,49,0.01,completed
983,NODOTS,37,56,62,0.01,completed
984,GNU,39,64,60,0.01,completed
985,GNU,30,54,48,0.01,completed
986,NODOTS,41,60,63,0.01,completed
987,GNU,27,54,43,0.01,completed
988,GNU,47,80,73,0.02,completed
989,NODOTS,41,64,65,0.02,completed
990,NODOTS,36,56,59,0.01,completed
991,NODOTS,43,63,67,0.01,completed
992,NODOTS,44,68,68,0.01,completed
993,GNU,32,54,49,0.01,completed
994,GNU,25,50,40,0.01,completed
995,NODOTS,37,58,64,0.01,completed
996,GNU,43,69,64,0.01,completed
997,GNU,39,72,59,0.01,completed
998,GNU,33,64,49,0.01,completed
999,GNU,37,66,54,0.01,completed
1000,NODOTS,41,64,62,0.01,completed
