Game,Winner,Turns,GNU_Moves,Nodots_Moves,Duration_Seconds,Status
708,GNU,46,75,72,0.01,completed
709,GNU,33,58,45,0.01,completed
710,NODOTS,31,51,51,0.01,completed
711,GNU,42,68,61,0.01,completed
712,GNU,34,59,54,0.01,completed
713,GNU,34,57,57,0.01,completed
714,GNU,37,56,52,0.01,completed
715,NODOTS,36,58,55,0.01,completed
716,GNU,41,70,62,0.01,completed
717,GNU,42,68,67,0.01,completed
718,NODOTS,31,51,51,0.01,completed
719,GNU,39,62,61,0.01,completed
720,GNU,36,62,53,0.01,completed
721,GNU,27,48,47,0.01,completed
722,GNU,34,59,55,0.01,completed
723,GNU,31,56,47,0.01,completed
724,GNU,42,64,63,0.01,completed
725,GNU,32,55,51,0.01,completed
726,GNU,40,66,54,0.01,completed
727,GNU,44,72,69,0.01,completed
728,GNU,29,54,46,0.01,completed
729,NODOTS,29,48,51,0.01,completed
730,GNU,37,60,53,0.01,completed
731,GNU,33,54,45,0.01,completed
732,GNU,36,59,52,0.01,completed
733,GNU,30,51,53,0.01,completed
734,GNU,44,74,63,0.01,completed
735,NODOTS,34,55,56,0.01,completed
736,NODOTS,37,58,58,0.01,completed
737,NODOTS,35,53,60,0.01,completed
738,NODOTS,35,53,59,0.01,completed
739,GNU,31,54,44,0.01,completed
740,NODOTS,33,52,56,0.01,completed
741,GNU,29,51,46,0.01,completed
742,NODOTS,33,54,60,0.01,completed
743,GNU,30,53,55,0.01,completed
744,GNU,39,62,63,0.01,completed
745,NODOTS,40,64,63,0.01,completed
746,GNU,40,65,65,0.01,completed
747,NODOTS,28,46,51,0.01,completed
748,GNU,42,64,70,0.01,completed
749,GNU,22,46,39,0.01,completed
750,GNU,31,56,51,0.01,completed
751,NODOTS,36,58,60,0.01,completed
752,NODOTS,34,65,57,0.01,completed
753,GNU,27,51,45,0.02,completed
754,GNU,37,64,50,0.01,completed
755,GNU,39,60,54,0.01,completed
756,GNU,38,64,57,0.01,completed
757,GNU,37,63,58,0.01,completed
758,GNU,37,59,52,0.01,completed
759,NODOTS,32,52,56,0.01,completed
760,GNU,33,57,48,0.01,completed
761,GNU,41,70,60,0.01,completed
762,GNU,34,55,55,0.01,completed
763,NODOTS,31,51,55,0.01,completed
764,GNU,34,57,58,0.01,completed
765,GNU,38,60,58,0.01,completed
766,NODOTS,39,61,61,0.01,completed
767,GNU,37,63,57,0.01,completed
768,GNU,37,60,56,0.01,completed
769,NODOTS,43,69,70,0.01,completed
770,NODOTS,32,54,55,0.01,completed
771,GNU,43,67,59,0.01,completed
772,GNU,28,48,46,0.01,completed
773,NODOTS,44,66,71,0.01,completed
774,NODOTS,30,51,52,0.01,completed
775,NODOTS,34,59,58,0.01,completed
776,GNU,33,59,57,0.01,completed
777,GNU,46,68,69,0.01,completed
778,GNU,37,62,47,0.01,completed
779,GNU,32,53,50,0.01,completed
780,GNU,43,70,58,0.01,completed
781,GNU,36,57,55,0.01,completed
782,GNU,34,57,54,0.01,completed
783,GNU,35,64,53,0.01,completed
784,GNU,39,69,56,0.01,completed
785,GNU,45,76,68,0.01,completed
786,NODOTS,36,60,65,0.01,completed
787,NODOTS,43,63,63,0.01,completed
788,NODOTS,40,68,67,0.01,completed
789,GNU,36,59,53,0.01,completed
790,GNU,27,54,41,0.01,completed
791,NODOTS,35,59,64,0.01,completed
792,GNU,42,65,60,0.01,completed
793,GNU,33,57,50,0.01,completed
794,GNU,32,58,44,0.01,completed
795,GNU,25,48,36,0.01,completed
796,GNU,29,53,46,0.01,completed
797,GNU,43,68,66,0.01,completed
798,NODOTS,35,53,58,0.01,completed
799,GNU,33,59,58,0.01,completed
800,GNU,41,64,62,0.01,completed
801,GNU,27,53,43,0.01,completed
802,GNU,43,72,65,0.01,completed
803,GNU,33,58,54,0.01,completed
804,GNU,33,56,51,0.01,completed
805,GNU,39,64,54,0.01,completed
806,NODOTS,29,44,54,0.01,completed
807,GNU,32,54,56,0.01,completed
808,GNU,28,49,50,0.01,completed
809,GNU,37,64,53,0.01,completed
810,GNU,37,68,59,0.01,completed
811,GNU,35,60,52,0.01,completed
812,GNU,35,60,54,0.01,completed
813,GNU,30,50,49,0.01,completed
814,GNU,30,49,52,0.01,completed
815,NODOTS,30,53,51,0.01,completed
816,GNU,28,49,42,0.01,completed
817,NODOTS,32,50,53,0.01,completed
818,GNU,43,70,64,0.01,completed
819,NODOTS,31,49,55,0.01,completed
820,GNU,32,56,49,0.01,completed
821,NODOTS,42,67,72,0.01,completed
822,GNU,42,71,61,0.01,completed
823,NODOTS,28,48,50,0.01,completed
824,GNU,43,71,63,0.01,completed
825,GNU,35,58,61,0.01,completed
826,GNU,42,67,65,0.01,completed
827,GNU,28,49,46,0.01,completed
828,GNU,36,61,56,0.01,completed
829,NODOTS,35,51,55,0.01,completed
830,NODOTS,50,79,80,0.02,completed
831,GNU,40,63,62,0.01,completed
832,NODOTS,33,52,60,0.01,completed
833,GNU,26,48,45,0.01,completed
834,GNU,38,65,58,0.01,completed
835,GNU,29,52,44,0.01,completed
836,GNU,40,69,67,0.01,completed
837,GNU,37,64,55,0.01,completed
838,NODOTS,37,56,64,0.01,completed
839,GNU,42,68,67,0.01,completed
840,NODOTS,28,48,49,0.01,completed
841,GNU,27,50,41,0.01,completed
842,GNU,34,58,58,0.01,completed
843,GNU,41,68,64,0.01,completed
844,NODOTS,31,53,57,0.01,completed
845,GNU,37,65,60,0.01,completed
846,NODOTS,39,61,67,0.01,completed
847,GNU,48,75,73,0.01,completed
848,GNU,37,63,54,0.01,completed
849,GNU,38,58,54,0.01,completed
850,NODOTS,32,50,57,0.01,completed
851,GNU,30,50,47,0.01,completed
852,GNU,30,52,51,0.01,completed
853,GNU,31,55,49,0.01,completed
854,GNU,31,51,43,0.01,completed
855,NODOTS,36,58,57,0.01,completed
856,GNU,35,64,44,0.01,completed
857,GNU,33,54,54,0.01,completed
858,GNU,41,65,59,0.01,completed
859,GNU,36,58,49,0.01,completed
860,GNU,35,59,56,0.01,completed
861,NODOTS,27,47,51,0.01,completed
862,NODOTS,29,44,52,0.01,completed
863,GNU,31,55,51,0.01,completed
864,GNU,31,57,49,0.01,completed
865,GNU,38,64,61,0.01,completed
866,NODOTS,33,52,53,0.01,completed
867,NODOTS,44,70,75,0.02,completed
868,NODOTS,37,58,64,0.01,completed
869,GNU,34,53,55,0.01,completed
870,GNU,29,54,46,0.01,completed
871,NODOTS,29,46,48,0.01,completed
872,GNU,37,62,54,0.01,completed
873,GNU,39,66,58,0.02,completed
874,GNU,38,63,63,0.02,completed
875,NODOTS,47,75,76,0.02,completed
876,GNU,32,55,48,0.01,completed
877,NODOTS,38,65,64,0.01,completed
878,NODOTS,38,61,63,0.01,completed
879,NODOTS,40,66,59,0.01,completed
880,GNU,36,60,54,0.01,completed
881,GNU,32,57,52,0.01,completed
882,GNU,33,60,54,0.01,completed
883,NODOTS,30,51,52,0.01,completed
884,NODOTS,33,50,60,0.01,completed
885,GNU,39,65,56,0.01,completed
886,NODOTS,40,70,63,0.01,completed
887,GNU,38,62,60,0.01,completed
888,NODOTS,34,63,54,0.01,completed
889,GNU,27,50,40,0.01,completed
890,GNU,32,55,44,0.01,completed
891,GNU,45,71,66,0.01,completed
892,GNU,36,66,59,0.01,completed
893,GNU,40,62,59,0.01,completed
894,GNU,34,58,49,0.01,completed
895,GNU,41,63,59,0.01,completed
896,GNU,31,52,46,0.01,completed
897,GNU,35,62,54,0.01,completed
898,NODOTS,32,52,57,0.01,completed
899,GNU,34,57,53,0.01,completed
900,GNU,33,53,51,0.01,completed
901,GNU,41,66,61,0.01,completed
902,GNU,29,55,48,0.01,completed
903,NODOTS,33,50,56,0.01,completed
904,NODOTS,38,65,60,0.01,completed
905,NODOTS,35,53,61,0.01,completed
906,GNU,40,67,62,0.01,completed
907,GNU,36,63,57,0.01,completed
908,GNU,29,55,41,0.01,completed
909,NODOTS,32,58,51,0.01,completed
910,NODOTS,34,55,52,0.01,completed
911,GNU,41,64,66,0.01,completed
912,GNU,43,71,66,0.01,completed
913,GNU,35,56,53,0.01,completed
914,GNU,38,63,54,0.01,completed
915,NODOTS,34,53,53,0.01,completed
916,GNU,34,54,57,0.01,completed
917,GNU,40,65,59,0.01,completed
918,GNU,43,70,68,0.01,completed
919,GNU,37,62,60,0.01,completed
920,NODOTS,29,50,54,0.01,completed
921,GNU,33,55,56,0.01,completed
922,GNU,40,64,63,0.01,completed
923,GNU,32,57,49,0.01,completed
924,GNU,43,75,63,0.01,completed
925,GNU,35,61,55,0.01,completed
926,GNU,35,60,53,0.01,completed
927,GNU,37,59,62,0.01,completed
928,GNU,40,62,61,0.01,completed
929,NODOTS,36,60,57,0.01,completed
930,GNU,33,59,55,0.01,completed
931,NODOTS,37,56,62,0.01,completed
932,GNU,28,50,51,0.01,completed
933,GNU,29,54,46,0.01,completed
934,NODOTS,35,53,59,0.01,completed
935,GNU,36,55,50,0.01,completed
936,GNU,30,55,51,0.01,completed
937,NODOTS,32,54,55,0.01,completed
938,NODOTS,35,55,58,0.01,completed
939,GNU,39,64,65,0.01,completed
940,GNU,37,64,56,0.01,completed
941,GNU,43,70,61,0.01,completed
942,GNU,29,52,46,0.01,completed
943,NODOTS,32,56,53,0.01,completed
944,GNU,43,67,65,0.01,completed
945,NODOTS,31,51,57,0.01,completed
946,GNU,39,66,58,0.01,completed
947,NODOTS,37,60,64,0.01,completed
948,GNU,41,66,63,0.01,completed
949,NODOTS,27,39,50,0.01,completed
950,GNU,40,61,64,0.01,completed
951,GNU,38,62,63,0.01,completed
952,GNU,36,59,62,0.01,completed
953,GNU,39,62,66,0.01,completed
954,NODOTS,37,56,61,0.01,completed
955,GNU,36,67,58,0.01,completed
956,NODOTS,33,54,56,0.01,completed
957,NODOTS,27,43,53,0.01,completed
958,GNU,39,63,52,0.01,completed
959,GNU,25,51,40,0.01,completed
960,GNU,37,68,57,0.01,completed
961,GNU,36,62,63,0.01,completed
962,GNU,31,55,47,0.01,completed
963,GNU,32,54,45,0.01,completed
964,GNU,42,71,66,0.01,completed
965,NODOTS,35,51,57,0.01,completed
966,GNU,44,67,72,0.01,completed
967,GNU,32,55,54,0.01,completed
968,NODOTS,41,64,68,0.01,completed
969,GNU,34,60,48,0.01,completed
970,NODOTS,30,51,50,0.01,completed
971,GNU,31,52,50,0.01,completed
972,NODOTS,32,54,57,0.01,completed
973,GNU,32,54,48,0.01,completed
974,GNU,26,51,45,0.01,completed
975,GNU,31,53,47,0.01,completed
976,NODOTS,32,50,57,0.01,completed
977,GNU,29,49,46,0.01,completed
978,NODOTS,31,51,51,0.01,completed
979,GNU,33,54,56,0.01,completed
980,GNU,33,58,48,0.01,completed
981,GNU,33,56,52,0.01,completed
982,GNU,31,54,51,0.01,completed
983,NODOTS,35,59,60,0.01,completed
984,GNU,36,64,53,0.01,completed
985,NODOTS,29,50,52,0.01,completed
986,GNU,31,57,51,0.01,completed
987,NODOTS,33,58,56,0.01,completed
988,NODOTS,38,65,67,0.01,completed
989,NODOTS,32,50,53,0.01,completed
990,GNU,32,57,47,0.01,completed
991,NODOTS,36,62,62,0.01,completed
992,GNU,40,61,63,0.01,completed
993,NODOTS,38,59,64,0.01,completed
994,GNU,35,57,61,0.01,completed
995,GNU,35,65,57,0.01,completed
996,NODOTS,36,56,61,0.01,completed
997,GNU,41,62,54,0.01,completed
998,NODOTS,43,67,68,0.01,completed
999,GNU,29,52,48,0.01,completed
1000,GNU,34,59,54,0.01,completed
