Game,Winner,Turns,GNU_Moves,Nodots_Moves,Duration_Seconds,Status
708,GNU,34,54,51,0.01,completed
709,NODOTS,28,44,47,0.03,completed
710,NODOTS,36,58,55,0.01,completed
711,GNU,38,63,63,0.01,completed
712,GNU,38,64,59,0.02,completed
713,GNU,44,70,62,0.01,completed
714,GNU,36,59,59,0.01,completed
715,GNU,41,63,62,0.01,completed
716,GNU,36,58,56,0.01,completed
717,GNU,31,52,48,0.01,completed
718,GNU,36,61,50,0.01,completed
719,GNU,38,60,55,0.01,completed
720,GNU,40,66,66,0.01,completed
721,GNU,31,52,47,0.01,completed
722,NODOTS,35,53,61,0.01,completed
723,GNU,32,54,55,0.01,completed
724,GNU,32,56,50,0.01,completed
725,GNU,41,70,67,0.01,completed
726,GNU,37,57,56,0.01,completed
727,GNU,30,51,49,0.01,completed
728,NODOTS,33,48,63,0.01,completed
729,NODOTS,39,63,66,0.02,completed
730,GNU,35,57,51,0.01,completed
731,GNU,34,56,58,0.01,completed
732,NODOTS,39,67,65,0.02,completed
733,NODOTS,43,65,64,0.01,completed
734,GNU,39,66,59,0.01,completed
735,NODOTS,28,52,49,0.01,completed
736,GNU,30,60,49,0.01,completed
737,GNU,44,68,75,0.02,completed
738,GNU,38,61,63,0.01,completed
739,NODOTS,32,50,49,0.01,completed
740,NODOTS,36,62,63,0.01,completed
741,GNU,38,59,60,0.01,completed
742,GNU,31,51,47,0.01,completed
743,NODOTS,31,53,54,0.01,completed
744,GNU,40,66,62,0.01,completed
745,GNU,39,72,55,0.01,completed
746,NODOTS,36,58,60,0.01,completed
747,GNU,39,64,64,0.01,completed
748,GNU,36,62,53,0.01,completed
749,GNU,38,58,55,0.01,completed
750,GNU,41,67,64,0.01,completed
751,GNU,37,67,55,0.01,completed
752,NODOTS,39,61,65,0.01,completed
753,GNU,33,57,54,0.01,completed
754,GNU,32,54,52,0.01,completed
755,GNU,32,54,56,0.01,completed
756,NODOTS,28,48,50,0.01,completed
757,GNU,33,54,54,0.01,completed
758,NODOTS,35,57,57,0.01,completed
759,GNU,35,64,58,0.01,completed
760,NODOTS,32,54,52,0.01,completed
761,GNU,33,63,56,0.01,completed
762,NODOTS,31,49,56,0.01,completed
763,GNU,40,68,62,0.01,completed
764,GNU,28,50,46,0.01,completed
765,GNU,39,65,56,0.01,completed
766,GNU,37,59,54,0.01,completed
767,GNU,39,63,65,0.01,completed
768,NODOTS,38,65,59,0.01,completed
769,GNU,37,63,53,0.01,completed
770,GNU,38,60,53,0.01,completed
771,GNU,45,79,70,0.01,completed
772,GNU,31,57,47,0.01,completed
773,GNU,38,66,60,0.01,completed
774,GNU,31,55,51,0.01,completed
775,NODOTS,34,57,56,0.01,completed
776,GNU,37,69,62,0.01,completed
777,NODOTS,34,57,54,0.01,completed
778,GNU,29,51,45,0.01,completed
779,GNU,41,66,58,0.01,completed
780,GNU,35,64,50,0.01,completed
781,NODOTS,40,60,64,0.01,completed
782,NODOTS,33,50,59,0.01,completed
783,GNU,36,60,64,0.01,completed
784,GNU,36,59,56,0.01,completed
785,NODOTS,31,47,57,0.01,completed
786,GNU,29,52,46,0.01,completed
787,GNU,29,49,48,0.01,completed
788,GNU,40,63,60,0.01,completed
789,NODOTS,29,46,51,0.01,completed
790,GNU,34,58,55,0.01,completed
791,GNU,32,53,50,0.01,completed
792,GNU,35,57,55,0.01,completed
793,GNU,27,51,43,0.01,completed
794,GNU,37,58,60,0.01,completed
795,GNU,32,54,56,0.01,completed
796,NODOTS,42,69,70,0.01,completed
797,GNU,35,61,54,0.01,completed
798,NODOTS,34,55,56,0.01,completed
799,GNU,31,59,47,0.01,completed
800,GNU,44,67,71,0.01,completed
801,NODOTS,40,64,70,0.01,completed
802,GNU,34,56,47,0.01,completed
803,GNU,38,60,57,0.01,completed
804,GNU,34,56,55,0.01,completed
805,GNU,31,55,48,0.01,completed
806,GNU,39,63,59,0.01,completed
807,GNU,28,54,45,0.01,completed
808,GNU,41,69,62,0.01,completed
809,GNU,40,71,64,0.01,completed
810,GNU,33,58,46,0.01,completed
811,NODOTS,29,46,53,0.01,completed
812,NODOTS,39,59,62,0.01,completed
813,GNU,38,64,65,0.01,completed
814,GNU,29,50,46,0.01,completed
815,GNU,35,64,55,0.01,completed
816,GNU,42,66,59,0.01,completed
817,GNU,46,73,70,0.01,completed
818,NODOTS,31,47,56,0.01,completed
819,NODOTS,37,54,64,0.01,completed
820,GNU,41,66,56,0.01,completed
821,GNU,31,57,51,0.01,completed
822,NODOTS,36,62,64,0.01,completed
823,GNU,34,56,46,0.01,completed
824,GNU,33,58,50,0.01,completed
825,NODOTS,29,46,50,0.01,completed
826,GNU,38,62,60,0.01,completed
827,GNU,31,52,51,0.01,completed
828,GNU,39,63,64,0.01,completed
829,GNU,35,57,49,0.01,completed
830,GNU,38,59,60,0.01,completed
831,GNU,37,60,59,0.01,completed
832,NODOTS,45,70,72,0.02,completed
833,NODOTS,27,47,49,0.01,completed
834,GNU,32,54,48,0.01,completed
835,NODOTS,30,53,50,0.01,completed
836,GNU,31,58,45,0.01,completed
837,GNU,42,67,63,0.02,completed
838,NODOTS,31,51,53,0.01,completed
839,GNU,34,56,51,0.01,completed
840,GNU,39,65,58,0.01,completed
841,GNU,32,59,46,0.01,completed
842,GNU,42,74,66,0.01,completed
843,GNU,40,67,63,0.01,completed
844,NODOTS,37,58,60,0.01,completed
845,NODOTS,40,68,66,0.01,completed
846,GNU,37,60,59,0.01,completed
847,NODOTS,34,55,59,0.01,completed
848,GNU,40,63,66,0.01,completed
849,GNU,32,54,49,0.01,completed
850,NODOTS,31,45,54,0.01,completed
851,GNU,36,56,54,0.01,completed
852,GNU,38,60,56,0.01,completed
853,GNU,44,67,69,0.01,completed
854,NODOTS,35,61,59,0.01,completed
855,NODOTS,43,71,72,0.01,completed
856,NODOTS,33,50,58,0.01,completed
857,NODOTS,32,56,49,0.01,completed
858,GNU,39,63,59,0.01,completed
859,NODOTS,36,56,61,0.01,completed
860,GNU,35,61,56,0.01,completed
861,GNU,40,67,64,0.01,completed
862,GNU,38,58,59,0.01,completed
863,NODOTS,38,61,61,0.01,completed
864,GNU,30,53,46,0.01,completed
865,NODOTS,34,59,52,0.01,completed
866,GNU,29,52,44,0.01,completed
867,GNU,35,59,53,0.01,completed
868,NODOTS,39,57,63,0.01,completed
869,GNU,31,57,50,0.01,completed
870,NODOTS,34,53,58,0.01,completed
871,GNU,31,57,49,0.01,completed
872,GNU,39,67,65,0.01,completed
873,GNU,40,69,66,0.01,completed
874,GNU,35,57,54,0.01,completed
875,NODOTS,35,55,57,0.01,completed
876,NODOTS,39,69,67,0.01,completed
877,NODOTS,31,51,59,0.01,completed
878,GNU,33,54,48,0.01,completed
879,GNU,35,63,53,0.01,completed
880,GNU,43,68,66,0.01,completed
881,NODOTS,28,44,47,0.01,completed
882,GNU,32,59,49,0.03,completed
883,GNU,42,66,63,0.02,completed
884,GNU,37,62,56,0.01,completed
885,GNU,34,56,56,0.01,completed
886,GNU,49,78,69,0.01,completed
887,GNU,33,56,50,0.01,completed
888,GNU,27,51,45,0.01,completed
889,GNU,33,55,47,0.01,completed
890,GNU,31,58,51,0.01,completed
891,NODOTS,27,47,52,0.01,completed
892,GNU,42,69,67,0.01,completed
893,NODOTS,29,44,54,0.01,completed
894,NODOTS,34,53,56,0.01,completed
895,NODOTS,34,51,58,0.01,completed
896,GNU,43,71,66,0.02,completed
897,NODOTS,29,46,52,0.01,completed
898,GNU,42,74,57,0.01,completed
899,NODOTS,33,50,54,0.01,completed
900,GNU,34,54,55,0.01,completed
901,NODOTS,25,42,46,0.01,completed
902,GNU,33,61,49,0.01,completed
903,GNU,36,58,56,0.01,completed
904,GNU,33,56,52,0.01,completed
905,GNU,37,60,58,0.01,completed
906,NODOTS,27,43,50,0.01,completed
907,GNU,29,51,43,0.01,completed
908,GNU,42,66,66,0.01,completed
909,GNU,36,57,58,0.01,completed
910,GNU,40,62,66,0.01,completed
911,GNU,27,48,41,0.01,completed
912,GNU,29,52,44,0.01,completed
913,NODOTS,27,47,47,0.01,completed
914,GNU,34,59,51,0.01,completed
915,GNU,39,62,55,0.01,completed
916,NODOTS,30,47,50,0.01,completed
917,NODOTS,45,76,74,0.02,completed
918,NODOTS,28,50,45,0.01,completed
919,GNU,36,61,56,0.01,completed
920,GNU,42,70,58,0.01,completed
921,NODOTS,32,54,53,0.01,completed
922,GNU,39,64,67,0.01,completed
923,GNU,42,72,62,0.01,completed
924,GNU,30,52,51,0.01,completed
925,GNU,41,68,56,0.01,completed
926,NODOTS,32,58,55,0.01,completed
927,GNU,29,50,46,0.01,completed
928,NODOTS,36,60,63,0.01,completed
929,GNU,37,63,56,0.01,completed
930,NODOTS,31,51,55,0.01,completed
931,NODOTS,37,60,62,0.01,completed
932,NODOTS,27,41,51,0.01,completed
933,GNU,32,56,43,0.01,completed
934,GNU,33,58,52,0.01,completed
935,GNU,40,64,63,0.01,completed
936,GNU,35,61,53,0.01,completed
937,GNU,35,60,55,0.01,completed
938,GNU,35,58,55,0.01,completed
939,GNU,25,48,36,0.01,completed
940,GNU,32,58,51,0.01,completed
941,GNU,39,61,55,0.01,completed
942,NODOTS,32,54,55,0.01,completed
943,NODOTS,30,51,56,0.01,completed
944,NODOTS,30,45,54,0.01,completed
945,GNU,30,50,51,0.01,completed
946,GNU,30,49,47,0.01,completed
947,GNU,35,57,50,0.01,completed
948,NODOTS,39,61,61,0.01,completed
949,NODOTS,30,51,50,0.01,completed
950,GNU,35,65,55,0.01,completed
951,GNU,42,68,65,0.01,completed
952,NODOTS,32,48,53,0.01,completed
953,GNU,39,61,53,0.01,completed
954,GNU,37,60,50,0.01,completed
955,GNU,35,62,50,0.01,completed
956,GNU,40,64,61,0.01,completed
957,GNU,42,68,68,0.01,completed
958,GNU,43,70,66,0.01,completed
959,GNU,38,64,57,0.01,completed
960,GNU,33,54,47,0.01,completed
961,NODOTS,27,45,51,0.01,completed
962,GNU,34,56,53,0.01,completed
963,GNU,31,53,49,0.01,completed
964,GNU,35,57,53,0.01,completed
965,GNU,35,61,50,0.01,completed
966,NODOTS,41,66,69,0.01,completed
967,NODOTS,33,50,57,0.01,completed
968,NODOTS,37,56,62,0.01,completed
969,GNU,46,76,75,0.02,completed
970,GNU,41,72,61,0.01,completed
971,GNU,46,71,74,0.01,completed
972,GNU,38,65,59,0.01,completed
973,GNU,34,57,55,0.01,completed
974,GNU,45,72,70,0.01,completed
975,GNU,32,55,46,0.01,completed
976,NODOTS,33,56,58,0.01,completed
977,NODOTS,38,61,58,0.01,completed
978,GNU,41,62,65,0.01,completed
979,NODOTS,29,44,52,0.01,completed
980,NODOTS,26,41,44,0.01,completed
981,GNU,47,78,69,0.01,completed
982,GNU,39,65,57,0.01,completed
983,GNU,41,64,56,0.01,completed
984,NODOTS,29,52,51,0.01,completed
985,NODOTS,31,47,54,0.01,completed
986,GNU,33,59,48,0.01,completed
987,GNU,36,58,58,0.01,completed
988,GNU,39,63,60,0.01,completed
989,GNU,35,60,53,0.01,completed
990,GNU,29,53,46,0.01,completed
991,GNU,35,66,48,0.01,completed
992,GNU,31,55,49,0.01,completed
993,GNU,38,66,60,0.01,completed
994,GNU,42,72,64,0.01,completed
995,GNU,37,59,53,0.01,completed
996,GNU,29,53,44,0.01,completed
997,NODOTS,27,45,47,0.01,completed
998,GNU,39,66,61,0.01,completed
999,NODOTS,35,55,57,0.01,completed
1000,NODOTS,37,56,64,0.01,completed
